id_persona_cargo,n_titulares,id_afiliado_titular,estado_relacion
11882222,3,,Múltiples titulares
11882223,5,,Múltiples titulares
11882224,3,,Múltiples titulares
11882226,1,523840,Titular único
11882227,4,,Múltiples titulares
11882228,1,10123937,Titular único
11882229,1,808251,Titular único
11882232,1,792179,Titular único
11882233,1,10324258,Titular único
11882238,1,10306478,Titular único
11882416,1,525236,Titular único
11887135,1,11101740,Titular único
11887139,1,380159,Titular único
11887140,2,,Múltiples titulares
11889657,1,11064534,Titular único
11889660,1,10123580,Titular único
11889664,1,530138,Titular único
11889668,1,58226,Titular único
11889682,2,,Múltiples titulares
11889687,1,11105430,Titular único
11889689,2,,Múltiples titulares
11889702,1,11056791,Titular único
11889707,1,10100397,Titular único
11892134,1,11092976,Titular único
11892135,1,10363938,Titular único
11892140,1,802313,Titular único
11892144,1,10124334,Titular único
11897134,1,10035298,Titular único
11897136,1,11046996,Titular único
11897146,1,934568,Titular único
11897167,1,10006465,Titular único
11901255,1,193739,Titular único
11902134,1,525297,Titular único
11902142,1,932059,Titular único
11902145,1,657987,Titular único
11902839,1,793872,Titular único
11904646,1,10594469,Titular único
11911175,1,523537,Titular único
11911247,1,10323722,Titular único
11912154,1,293526,Titular único
11912190,1,10590635,Titular único
11913267,1,802022,Titular único
11915213,1,530011,Titular único
11922270,1,10590635,Titular único
11924683,1,165495,Titular único
11927130,2,,Múltiples titulares
11927131,1,121691,Titular único
11927258,1,528462,Titular único
11927289,1,800161,Titular único
11927302,1,945372,Titular único
11927314,2,,Múltiples titulares
11927315,1,528552,Titular único
11927327,1,322034,Titular único
11927364,1,509705,Titular único
11927431,1,112226,Titular único
11927442,1,164874,Titular único
11927493,1,799661,Titular único
11927591,1,930824,Titular único
11927653,1,519119,Titular único
11927664,1,355246,Titular único
11927673,1,353786,Titular único
11927707,1,388783,Titular único
11927709,1,524171,Titular único
11927735,1,770313,Titular único
11927789,1,790460,Titular único
11927850,2,,Múltiples titulares
11927924,1,796436,Titular único
11927925,1,396476,Titular único
11927931,1,528825,Titular único
11927959,1,791593,Titular único
11927961,1,518903,Titular único
11927994,1,32347,Titular único
11928000,1,102844,Titular único
11928013,1,796351,Titular único
11928020,3,,Múltiples titulares
11928031,1,792875,Titular único
11928032,1,792677,Titular único
11928073,1,798243,Titular único
11928075,1,795458,Titular único
11928116,1,799538,Titular único
11928127,1,167272,Titular único
11928136,1,943090,Titular único
11928145,1,800152,Titular único
11928146,1,524311,Titular único
11928147,1,524974,Titular único
11928174,1,133899,Titular único
11928184,1,306520,Titular único
11928190,1,526924,Titular único
11928967,1,395452,Titular único
11928969,1,985650,Titular único
11928984,1,794303,Titular único
11928992,1,521802,Titular único
11929077,1,527140,Titular único
11929099,1,527140,Titular único
11929122,1,793884,Titular único
11929141,1,176311,Titular único
11929164,1,797901,Titular único
11929196,1,523041,Titular único
11929216,1,529814,Titular único
11929237,3,,Múltiples titulares
11930321,1,373971,Titular único
11930329,1,129815,Titular único
11930394,1,205725,Titular único
11930396,1,800937,Titular único
11930407,1,530885,Titular único
11930463,2,,Múltiples titulares
11930629,1,194450,Titular único
11930650,1,933636,Titular único
11930658,1,526636,Titular único
11930669,1,792452,Titular único
11930675,1,264828,Titular único
11930682,1,523834,Titular único
11930690,1,796853,Titular único
11930702,2,,Múltiples titulares
11930753,1,523550,Titular único
11930756,2,,Múltiples titulares
11930772,1,646988,Titular único
11930794,1,794811,Titular único
11930884,1,657377,Titular único
11930886,1,799039,Titular único
11930901,2,,Múltiples titulares
11930916,1,801712,Titular único
11930970,1,792762,Titular único
11930977,1,797958,Titular único
11930985,2,,Múltiples titulares
11930986,1,397842,Titular único
11931019,1,523963,Titular único
11931023,1,522683,Titular único
11931083,1,801345,Titular único
11931084,1,432768,Titular único
11931093,1,519408,Titular único
11931102,1,159873,Titular único
11931126,1,528390,Titular único
11931146,1,520553,Titular único
11931167,1,804324,Titular único
11931168,1,522158,Titular único
11931197,1,233998,Titular único
11931204,2,,Múltiples titulares
11931209,2,,Múltiples titulares
11931215,1,646995,Titular único
11931246,1,29661,Titular único
11931250,1,122357,Titular único
11931267,1,419454,Titular único
11931271,2,,Múltiples titulares
11931314,1,793415,Titular único
11931365,1,391005,Titular único
11931376,1,796057,Titular único
11931389,1,519752,Titular único
11931400,1,520948,Titular único
11931458,1,800381,Titular único
11931562,1,521191,Titular único
11932064,1,804225,Titular único
11932087,1,395298,Titular único
11932143,1,520526,Titular único
11932167,1,522211,Titular único
11932169,1,771807,Titular único
11932223,2,,Múltiples titulares
11932224,1,521759,Titular único
11932227,1,794048,Titular único
11932307,1,722387,Titular único
11932308,2,,Múltiples titulares
11932310,1,193960,Titular único
11932341,1,397927,Titular único
11932342,2,,Múltiples titulares
11932360,1,523461,Titular único
11932377,2,,Múltiples titulares
11932395,1,521093,Titular único
11932419,1,518368,Titular único
11932452,2,,Múltiples titulares
11932537,1,795070,Titular único
11932654,1,194819,Titular único
11932750,1,175873,Titular único
11932815,1,786892,Titular único
11933452,1,942514,Titular único
11933667,1,808813,Titular único
11933713,1,521246,Titular único
11933746,1,793526,Titular único
11933793,1,519849,Titular único
11933797,2,,Múltiples titulares
11933848,1,520471,Titular único
11933874,1,303867,Titular único
11933884,1,793892,Titular único
11934069,1,100993,Titular único
11934092,1,795387,Titular único
11934196,1,67696,Titular único
11934223,1,519729,Titular único
11934235,1,354677,Titular único
11934357,2,,Múltiples titulares
11934419,1,354105,Titular único
11934499,1,168007,Titular único
11934751,1,127497,Titular único
11934828,1,521150,Titular único
11934924,1,528883,Titular único
11934931,1,520519,Titular único
11935101,1,800855,Titular único
11935142,1,801140,Titular único
11935204,1,530930,Titular único
11935211,1,523599,Titular único
11935219,1,523080,Titular único
11935232,1,431477,Titular único
11935244,1,455594,Titular único
11935255,1,797108,Titular único
11935256,1,528347,Titular único
11935340,1,31996,Titular único
11935404,1,518707,Titular único
11935415,1,455335,Titular único
11935441,1,10616540,Titular único
11935517,1,669493,Titular único
11935527,1,596881,Titular único
11935533,1,796447,Titular único
11935536,1,793425,Titular único
11935543,1,528317,Titular único
11935544,1,417831,Titular único
11935563,1,794126,Titular único
11935565,1,942272,Titular único
11935585,1,794098,Titular único
11935591,1,529851,Titular único
11935597,2,,Múltiples titulares
11935604,1,522850,Titular único
11935609,1,529033,Titular único
11935612,1,517830,Titular único
11935666,1,354103,Titular único
11935669,1,91446,Titular único
11935694,1,522706,Titular único
11935697,1,731832,Titular único
11935701,2,,Múltiples titulares
11935706,1,522020,Titular único
11935710,1,10495628,Titular único
11935716,1,71741,Titular único
11935755,1,808806,Titular único
11935770,1,524479,Titular único
11935781,1,667019,Titular único
11935782,1,801481,Titular único
11935792,1,520098,Titular único
11935804,1,794055,Titular único
11935807,1,524241,Titular único
11935825,1,137168,Titular único
11935838,1,112258,Titular único
11935842,1,792120,Titular único
11935857,1,925313,Titular único
11935869,1,193932,Titular único
11935871,1,522903,Titular único
11935921,1,800401,Titular único
11935926,2,,Múltiples titulares
11935929,1,793539,Titular único
11935962,1,456882,Titular único
11936012,1,519679,Titular único
11949644,1,10678095,Titular único
11949656,1,722855,Titular único
11949660,2,,Múltiples titulares
11949665,1,11431200,Titular único
11949667,1,11295717,Titular único
11949670,1,860782,Titular único
11949677,1,10457035,Titular único
11949690,1,11295290,Titular único
11949720,1,11431329,Titular único
11949739,1,10672884,Titular único
11954632,1,10262673,Titular único
11954639,1,147976,Titular único
11954644,1,10028581,Titular único
11954645,1,10729614,Titular único
11954646,2,,Múltiples titulares
11954651,1,112577,Titular único
11954653,2,,Múltiples titulares
11954655,1,10028574,Titular único
11967135,1,10776337,Titular único
11969677,2,,Múltiples titulares
11969683,1,10077923,Titular único
11972146,1,10075611,Titular único
11972151,1,10032923,Titular único
11974639,1,107686,Titular único
11974646,1,527118,Titular único
11974648,3,,Múltiples titulares
11974652,1,11022296,Titular único
11974654,1,934142,Titular único
11974659,1,11104553,Titular único
11974662,1,799637,Titular único
11974672,1,10811533,Titular único
11974675,1,394608,Titular único
11974677,1,285672,Titular único
11974678,1,934115,Titular único
11974697,1,11104488,Titular único
11974700,1,657782,Titular único
11974701,1,10737141,Titular único
11974849,1,282988,Titular único
11977131,2,,Múltiples titulares
11977132,1,112039,Titular único
11977133,1,10545448,Titular único
11977134,1,526611,Titular único
11977135,1,10731655,Titular único
11977137,1,10208055,Titular único
11984630,1,11040095,Titular único
11984648,1,10261527,Titular único
11987147,1,11067839,Titular único
12002270,1,790540,Titular único
12007147,1,10455218,Titular único
12012157,1,11433250,Titular único
12012179,1,10474428,Titular único
12012197,1,73855,Titular único
12012210,1,10474485,Titular único
12012216,1,10474660,Titular único
12012226,1,11003950,Titular único
12012228,1,333071,Titular único
12012256,1,10079778,Titular único
12012257,1,10474223,Titular único
12012264,1,10474391,Titular único
12012268,1,10819143,Titular único
12012295,4,,Múltiples titulares
12012316,3,,Múltiples titulares
12012320,1,10729618,Titular único
12012328,1,11372223,Titular único
12012330,1,914930,Titular único
12012385,2,,Múltiples titulares
12012390,1,10023240,Titular único
12012396,1,455651,Titular único
12012435,1,333578,Titular único
12012442,1,10474129,Titular único
12012443,1,11487065,Titular único
12012452,1,11433629,Titular único
12014630,1,803828,Titular único
12014631,1,524217,Titular único
12014636,1,657091,Titular único
12014638,1,792974,Titular único
12014647,1,657952,Titular único
12014648,1,11089981,Titular único
12014650,1,657076,Titular único
12014653,2,,Múltiples titulares
12014664,1,11104771,Titular único
12014670,1,11089315,Titular único
12014679,1,800570,Titular único
12014688,2,,Múltiples titulares
12014699,1,10456953,Titular único
12014700,1,72296,Titular único
12014701,1,808507,Titular único
12014704,1,141369,Titular único
12022133,1,11028095,Titular único
12022137,1,925368,Titular único
12027134,1,830583,Titular único
12039630,1,11089328,Titular único
12049632,1,11094202,Titular único
12059648,2,,Múltiples titulares
12059662,1,844519,Titular único
12062131,1,530484,Titular único
12062132,1,10136308,Titular único
12062133,1,528735,Titular único
12062135,1,10239323,Titular único
12062136,1,11014430,Titular único
12062137,1,10238817,Titular único
12062138,1,10101754,Titular único
12062141,1,10305818,Titular único
12062142,1,802533,Titular único
12062144,1,10101774,Titular único
12062145,1,10184252,Titular único
12062147,1,10736951,Titular único
12062148,2,,Múltiples titulares
12062150,2,,Múltiples titulares
12062151,2,,Múltiples titulares
12062152,2,,Múltiples titulares
12062153,2,,Múltiples titulares
12062154,1,10262867,Titular único
12062156,2,,Múltiples titulares
12062157,2,,Múltiples titulares
12062158,4,,Múltiples titulares
12062160,2,,Múltiples titulares
12062161,4,,Múltiples titulares
12062163,1,120223,Titular único
12062164,1,10324297,Titular único
12062165,2,,Múltiples titulares
12062166,3,,Múltiples titulares
12062167,1,10522171,Titular único
12062168,1,10262784,Titular único
12062170,1,10124323,Titular único
12062171,1,10337618,Titular único
12062172,1,10337431,Titular único
12062174,1,10265541,Titular único
12062176,2,,Múltiples titulares
12062177,2,,Múltiples titulares
12062178,4,,Múltiples titulares
12062180,1,10306194,Titular único
12062181,1,10306342,Titular único
12062182,2,,Múltiples titulares
12062183,2,,Múltiples titulares
12062184,3,,Múltiples titulares
12062185,1,807960,Titular único
12062186,1,10709217,Titular único
12062187,3,,Múltiples titulares
12062188,1,10102035,Titular único
12062189,3,,Múltiples titulares
12062190,1,10101780,Titular único
12062191,2,,Múltiples titulares
12062193,1,397847,Titular único
12062194,2,,Múltiples titulares
12062201,3,,Múltiples titulares
12082191,1,10136064,Titular único
12137130,1,10709601,Titular único
12137133,1,10708080,Titular único
12137135,1,10709631,Titular único
12137136,2,,Múltiples titulares
12137137,2,,Múltiples titulares
12157130,1,528797,Titular único
12157131,3,,Múltiples titulares
12157132,1,10337767,Titular único
12157134,1,926018,Titular único
12159658,1,10101888,Titular único
12169632,2,,Múltiples titulares
12169633,1,12169631,Titular único
12169640,1,12169635,Titular único
12169651,1,10078579,Titular único
12169655,1,124018,Titular único
12169662,1,10485556,Titular único
12169684,1,79205,Titular único
12169685,1,852731,Titular único
12169690,1,10904576,Titular único
12169695,1,10851002,Titular único
12169706,1,10850453,Titular único
12169708,1,12169689,Titular único
12169729,1,10191110,Titular único
12187134,2,,Múltiples titulares
12187136,1,521551,Titular único
12189630,1,800610,Titular único
12202115,1,10323981,Titular único
12202130,6,,Múltiples titulares
12202131,2,,Múltiples titulares
12202132,4,,Múltiples titulares
12202133,5,,Múltiples titulares
12202134,4,,Múltiples titulares
12202135,2,,Múltiples titulares
12202136,2,,Múltiples titulares
12202137,2,,Múltiples titulares
12202138,1,801624,Titular único
12202139,4,,Múltiples titulares
12202140,5,,Múltiples titulares
12202141,5,,Múltiples titulares
12202144,1,522434,Titular único
12202145,1,10191214,Titular único
12202146,3,,Múltiples titulares
12202147,3,,Múltiples titulares
